140	1157	1232
160	1157	1191
500	1157	1159
520	1157	1159
560	1159	1191
580	1159	1191
600	1159	1191
620	1159	1191
680	1159	1191
680	1144	1159
700	1144	1191
720	1144	1191
740	1144	1191
760	1144	1191
780	1144	1191
800	1144	1191
820	1144	1191
840	1144	1191
860	1144	1191
880	1144	1191
900	1144	1191
920	1157	1159
920	1144	1191
920	1144	1159
940	1157	1159
940	1144	1159
960	1157	1159
960	1144	1159
980	1144	1159
1800	1152	1191
1820	1152	1191
1840	1152	1191
2260	1105	1295
2340	1105	1295
2420	1157	1191
2440	1157	1191
2480	1157	1191
2580	1105	1295
2620	1105	1295
2700	1109	1295
2720	1105	1295
2900	1105	1114
3200	1105	1295
3720	1109	1115
3740	1109	1115
3760	1109	1295
3980	1098	1181
4020	1105	1109
4020	1105	1295
4080	1098	1164
4160	1105	1295
4160	1116	1164
4180	1164	1295
4180	1232	1295
4180	1105	1295
4180	1109	1164
4180	1116	1164
4180	1116	1295
4200	1109	1232
4200	1116	1164
4220	1109	1232
4240	1114	1295
4240	1193	1232
4240	1109	1232
4240	1116	1164
4260	1109	1193
4260	1193	1295
4280	1142	1149
4280	1109	1232
4280	1098	1114
4280	1116	1164
4280	1109	1295
4280	1193	1295
4300	1116	1193
4300	1164	1193
4300	1116	1164
4300	1193	1295
4320	1116	1193
4320	1164	1295
4320	1164	1193
4320	1105	1164
4320	1193	1295
4320	1116	1295
4340	1164	1295
4340	1114	1116
4340	1105	1179
4360	1105	1232
4360	1098	1114
4360	1179	1232
4380	1114	1116
4380	1193	1232
4380	1105	1232
4380	1098	1114
4400	1181	1232
4400	1105	1232
4400	1164	1232
4400	1098	1114
4400	1105	1164
4420	1114	1116
4420	1181	1295
4420	1098	1114
4420	1232	1295
4420	1105	1295
4420	1105	1164
4440	1098	1114
4440	1232	1295
4460	1105	1232
4460	1105	1295
4480	1105	1109
4480	1098	1193
4480	1105	1232
4480	1105	1193
4480	1105	1295
4480	1109	1193
4480	1109	1295
4500	1105	1109
4500	1105	1232
4500	1105	1193
4500	1109	1193
4500	1193	1295
4520	1116	1193
4520	1105	1193
4520	1105	1295
4520	1105	1116
4520	1193	1295
4540	1105	1109
4540	1105	1193
4540	1157	1191
4540	1105	1295
4540	1109	1193
4540	1193	1295
4560	1116	1193
4560	1105	1109
4560	1105	1193
4560	1157	1191
4560	1105	1295
4560	1105	1116
4560	1109	1295
4560	1193	1295
4580	1105	1109
4580	1157	1191
4580	1109	1193
4580	1109	1295
4600	1105	1232
4600	1157	1191
4600	1109	1149
4620	1149	1232
4620	1157	1191
4640	1105	1109
4640	1149	1232
4640	1157	1191
4660	1157	1191
4680	1157	1191
4700	1149	1232
4700	1157	1191
4720	1142	1149
4720	1157	1191
4740	1098	1114
4740	1157	1191
4760	1157	1191
4780	1114	1142
4780	1157	1191
4800	1157	1191
4820	1157	1191
4840	1157	1191
4860	1157	1191
4860	1142	1193
4860	1193	1295
4880	1157	1191
4900	1105	1114
4900	1157	1191
4900	1114	1193
4920	1157	1191
4940	1157	1191
4960	1157	1191
4980	1157	1191
5000	1157	1191
5020	1149	1232
5020	1157	1191
5040	1157	1191
5060	1157	1191
5060	1109	1193
5080	1157	1191
5100	1157	1191
5120	1149	1232
5120	1157	1191
5120	1109	1295
